File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1426,2.4091,34.4855,27.5519,68.5,0.53,23.0,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1427,2.4115,34.4858,27.5519,68.2,0.52,22.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1427,2.4090000000000003,34.4853,27.5518,68.5,0.49,21.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1428,2.4092,34.4862,27.5525,68.2,0.52,22.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1428,2.4089,34.4853,27.5518,68.5,0.53,23.0,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1429,2.4076,34.4866,27.5529,68.2,0.53,22.8,0.11800000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1429,2.4086,34.4854,27.5519,68.5,0.52,22.7,0.12,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1430,2.4063,34.4873,27.5536,68.2,0.51,22.0,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1430,2.4069,34.4858,27.5523,68.5,0.53,23.1,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1431,2.4054,34.486999999999995,27.5534,68.2,0.53,22.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1431,2.4057,34.486,27.5526,68.6,0.51,22.3,0.121,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1432,2.4043,34.4874,27.5538,68.2,0.52,22.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1432,2.4051,34.486,27.5526,68.5,0.54,23.3,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1433,2.4031,34.4878,27.5543,68.2,0.54,23.3,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1433,2.403,34.4865,27.5532,68.5,0.51,22.3,0.121,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1434,2.4026,34.4878,27.5543,68.2,0.52,22.4,0.12300000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1434,2.4025,34.4867,27.5534,68.5,0.53,22.8,0.12,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1435,2.4021,34.4878,27.5543,68.2,0.52,22.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1435,2.4007,34.4871,27.5539,68.5,0.52,22.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1436,2.4015,34.488,27.5545,68.2,0.52,22.6,0.11699999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1436,2.3999,34.4873,27.5541,68.5,0.53,22.8,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1437,2.4006,34.4883,27.5549,68.2,0.54,23.4,0.11199999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1437,2.3977,34.4877,27.5546,68.5,0.52,22.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1438,2.3999,34.4883,27.5549,68.2,0.55,23.8,0.11599999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1438,2.397,34.4878,27.5548,68.5,0.52,22.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1439,2.3989,34.4887,27.5553,68.2,0.54,23.4,0.11900000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1439,2.3962,34.4882,27.5552,68.5,0.55,24.0,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1440,2.3968,34.489000000000004,27.5557,68.2,0.5,21.9,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1440,2.3956,34.4882,27.5552,68.5,0.5,21.7,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1441,2.3946,34.4896,27.5564,68.2,0.54,23.3,0.11800000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1441,2.3932,34.4886,27.5557,68.5,0.54,23.2,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1442,2.3937,34.4901,27.5569,68.2,0.51,22.3,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1442,2.3917,34.489000000000004,27.5562,68.5,0.55,23.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1443,2.3943,34.4894,27.5563,68.2,0.49,21.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1443,2.3916,34.4891,27.5563,68.5,0.54,23.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1444,2.3941,34.4897,27.5565,68.1,0.54,23.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1444,2.391,34.4892,27.5564,68.5,0.51,21.9,0.11,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1445,2.3943,34.4896,27.5564,68.1,0.49,21.3,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1445,2.3901,34.4895,27.5567,68.5,0.54,23.6,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1446,2.3942,34.4897,27.5565,68.2,0.58,25.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1446,2.3893,34.4897,27.5569,68.5,0.52,22.5,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1447,2.3936,34.4899,27.5567,68.2,0.51,22.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1447,2.3877,34.49,27.5573,68.5,0.55,23.7,0.113,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1448,2.3921,34.4901,27.557,68.2,0.51,22.1,0.12,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1448,2.3869,34.4904,27.5577,68.5,0.51,22.2,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1449,2.3909,34.4906,27.5575,68.2,0.54,23.3,0.11,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1449,2.3863,34.4904,27.5577,68.5,0.52,22.4,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1450,2.3855,34.4906,27.558000000000003,68.5,0.53,22.9,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1451,2.3896,34.4908,27.5578,68.2,0.52,22.5,0.114,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1451,2.3845,34.4908,27.5582,68.5,0.53,22.9,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1452,2.3890000000000002,34.491,27.558000000000003,68.2,0.53,23.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1452,2.3818,34.4914,27.5589,68.5,0.54,23.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1453,2.3890000000000002,34.4909,27.5579,68.2,0.53,22.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1453,2.3803,34.4916,27.5592,68.5,0.53,23.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1454,2.3892,34.4909,27.5579,68.2,0.52,22.6,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1454,2.3793,34.4919,27.5595,68.5,0.53,22.9,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1455,2.3891,34.491,27.558000000000003,68.2,0.53,22.8,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1455,2.3786,34.4921,27.5597,68.5,0.51,22.1,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1456,2.3883,34.491,27.5581,68.2,0.54,23.4,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1456,2.379,34.492,27.5596,68.5,0.54,23.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1457,2.3874,34.491,27.5581,68.2,0.52,22.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1457,2.379,34.4919,27.5596,68.5,0.53,22.9,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1458,2.3855,34.4915,27.5587,68.2,0.54,23.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1458,2.3787,34.4923,27.5599,68.5,0.54,23.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1459,2.3827,34.4923,27.5596,68.2,0.53,22.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1459,2.3782,34.4923,27.5599,68.5,0.58,25.1,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1460,2.3813,34.4927,27.56,68.2,0.53,22.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1460,2.3776,34.4923,27.56,68.5,0.49,21.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1461,2.3803,34.4928,27.5602,68.2,0.53,22.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1461,2.377,34.4926,27.5603,68.5,0.56,24.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1462,2.3775,34.4924,27.5601,68.5,0.54,23.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1463,2.3774,34.4924,27.5601,68.5,0.56,24.1,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1464,2.3794,34.493,27.5604,68.2,0.55,23.7,0.11699999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1464,2.3772,34.4926,27.5603,68.5,0.53,23.0,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1465,2.3781,34.4933,27.5607,68.2,0.52,22.4,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1465,2.3766,34.4927,27.5604,68.5,0.53,23.0,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1466,2.376,34.4939,27.5614,68.2,0.57,24.9,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1466,2.3754,34.4929,27.5607,68.5,0.53,23.2,0.11,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1467,2.3747,34.4942,27.5618,68.2,0.49,21.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1467,2.3751,34.4929,27.5607,68.5,0.54,23.6,0.113,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1468,2.3744,34.4942,27.5618,68.2,0.53,23.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1468,2.3746,34.4931,27.5609,68.5,0.52,22.5,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1469,2.3739,34.4943,27.5619,68.2,0.61,26.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1469,2.3739,34.4933,27.5611,68.5,0.56,24.5,0.124,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1470,2.3728,34.4936,27.5614,68.5,0.52,22.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1471,2.3695,34.495,27.5628,68.2,0.64,27.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1471,2.3719,34.4938,27.5617,68.5,0.55,23.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1472,2.3688,34.4955,27.5633,68.2,0.46,19.8,0.124,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1472,2.3704,34.494,27.5619,68.5,0.55,23.7,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1473,2.3685,34.4955,27.5633,68.2,0.57,24.6,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1473,2.369,34.4944,27.5624,68.5,0.54,23.3,0.12300000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1474,2.3682,34.4956,27.5634,68.2,0.55,23.9,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1475,2.3673,34.4958,27.5636,68.2,0.55,23.9,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1475,2.3668,34.4949,27.563000000000002,68.5,0.5,21.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1476,2.3664,34.4961,27.564,68.2,0.49,21.5,0.114,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1476,2.3657,34.4949,27.5631,68.5,0.55,23.7,0.12,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1477,2.365,34.4964,27.5643,68.2,0.58,25.3,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1477,2.3643,34.4954,27.5636,68.5,0.57,24.8,0.111,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1478,2.3631,34.4956,27.5638,68.5,0.53,23.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1479,2.3613,34.496,27.5643,68.6,0.53,23.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1480,2.3634,34.4965,27.5645,68.2,0.54,23.3,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1480,2.3611,34.4961,27.5644,68.5,0.55,23.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1481,2.363,34.4966,27.5646,68.2,0.55,23.8,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1481,2.3611,34.4961,27.5644,68.5,0.55,23.7,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1482,2.3624,34.4968,27.5649,68.2,0.51,22.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1482,2.3604,34.4963,27.5646,68.5,0.54,23.3,0.11800000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1483,2.3616,34.497,27.5651,68.2,0.55,23.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1483,2.359,34.4966,27.565,68.6,0.55,23.9,0.121,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1484,2.3606,34.4975,27.5656,68.2,0.57,24.8,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1484,2.3564,34.4971,27.5656,68.5,0.54,23.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1485,2.3599,34.4975,27.5656,68.2,0.51,22.2,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1485,2.3557,34.4972,27.5657,68.6,0.55,23.9,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1486,2.3578,34.4979,27.5661,68.2,0.55,23.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1486,2.3552,34.4976,27.5661,68.5,0.54,23.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1487,2.3565,34.4983,27.5665,68.2,0.57,24.9,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1487,2.3548,34.4976,27.5661,68.5,0.54,23.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1488,2.3545,34.4976,27.5662,68.6,0.54,23.5,0.124,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1489,2.3542,34.4976,27.5662,68.6,0.54,23.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1490,2.3536,34.4989,27.5673,68.2,0.55,23.7,0.124,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1490,2.3534,34.4977,27.5663,68.5,0.55,24.0,0.11900000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1491,2.3516,34.4994,27.5678,68.2,0.56,24.2,0.11900000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1491,2.3522,34.498000000000005,27.5667,68.5,0.54,23.5,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1492,2.3507,34.4996,27.5681,68.2,0.54,23.5,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1492,2.3512,34.4983,27.566999999999997,68.5,0.55,23.7,0.115,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1493,2.3492,34.4997,27.5683,68.2,0.53,23.0,0.12,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1493,2.3502,34.4986,27.5673,68.6,0.56,24.3,0.11699999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1494,2.3476,34.5003,27.5689,68.2,0.56,24.3,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1494,2.3498,34.4986,27.5673,68.6,0.54,23.5,0.11599999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1495,2.3469,34.5003,27.5689,68.2,0.55,24.0,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1495,2.35,34.4985,27.5673,68.6,0.57,24.9,0.114,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1496,2.3461,34.5007,27.5693,68.2,0.54,23.4,0.11800000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1496,2.3493,34.4986,27.5674,68.6,0.56,24.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1497,2.3457,34.5007,27.5694,68.2,0.58,25.1,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1497,2.349,34.4987,27.5675,68.6,0.55,23.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1498,2.3447,34.5008,27.5695,68.2,0.54,23.5,0.126,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1498,2.3476,34.4992,27.568,68.6,0.53,23.0,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1499,2.3438,34.501,27.5698,68.2,0.55,23.9,0.115,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1499,2.3465,34.4995,27.5683,68.6,0.56,24.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1500,2.3432,34.5011,27.5699,68.2,0.55,23.7,0.11199999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1500,2.3459,34.4995,27.5684,68.6,0.56,24.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1501,2.3418,34.5014,27.5703,68.2,0.55,23.7,0.109,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1501,2.3452,34.4998,27.5687,68.6,0.55,23.8,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1502,2.3416,34.5016,27.5704,68.2,0.55,23.8,0.111,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1503,2.3414,34.5016,27.5704,68.2,0.55,23.7,0.11199999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1503,2.3437,34.5,27.569000000000003,68.6,0.56,24.5,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1504,2.3404,34.5018,27.5707,68.2,0.56,24.4,0.11800000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1504,2.3427,34.5002,27.5692,68.6,0.56,24.4,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1505,2.34,34.501999999999995,27.5709,68.2,0.53,22.9,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1505,2.3423,34.5003,27.5693,68.6,0.54,23.3,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1506,2.3386,34.5023,27.5712,68.2,0.56,24.3,0.113,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1506,2.3415,34.5006,27.5696,68.6,0.56,24.4,0.121,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1507,2.3371,34.5025,27.5715,68.2,0.58,25.1,0.12300000000000001,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1507,2.3411,34.5005,27.5696,68.6,0.55,24.0,0.125,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1508,2.3352,34.5027,27.5718,68.2,0.56,24.2,0.125,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1508,2.34,34.5008,27.5699,68.6,0.59,25.6,0.11199999999999999,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1509,2.3343,34.5031,27.5722,68.2,0.57,24.6,0.11599999999999999,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1509,2.3389,34.501,27.5702,68.6,0.56,24.2,0.109,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1510,2.3334,34.5033,27.5725,68.2,0.56,24.4,0.114,
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,1510,2.3376,34.5013,27.5705,68.6,0.55,23.9,0.114,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,1512,2.3333,34.5032,27.5724,68.2,0.57,25.0,0.109,
