File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2782.0,1.6597,34.641999999999996,27.7368,,2.16,93.8,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2783.0,1.6594,34.6421,27.7369,,2.17,94.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2784.0,1.6593,34.6421,27.7369,,2.17,94.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2785.0,1.6592,34.6422,27.737,,2.16,93.8,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2786.0,1.6586,34.6422,27.737,,2.18,94.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2787.0,1.6579,34.6424,27.7373,,2.18,94.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2787.8,1.6569999999999998,34.6426,27.7375,,2.17,94.2,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2790.5,1.6557,34.6427,27.7377,,2.18,94.7,0.054000000000000006,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2791.0,1.6555,34.6428,27.7378,,2.18,94.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2792.0,1.6553,34.6428,27.7378,,2.18,94.7,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2793.0,1.6549,34.643,27.738000000000003,,2.17,94.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2794.0,1.6547,34.6428,27.7378,,2.18,94.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2795.0,1.6544,34.6428,27.7378,,2.18,94.9,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2796.0,1.6541,34.6431,27.7381,,2.19,95.2,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2797.0,1.6539,34.643,27.738000000000003,,2.18,94.7,0.054000000000000006,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2798.0,1.6534,34.6432,27.7382,,2.18,94.8,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2798.6,1.6527,34.6434,27.7384,,2.19,95.3,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2801.3,1.6522,34.6432,27.7383,,2.19,95.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2802.0,1.6511,34.6436,27.7387,,2.2,95.4,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2803.0,1.6505,34.6437,27.7388,,2.19,95.2,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2804.0,1.6504,34.6437,27.7389,,2.18,94.9,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2805.0,1.6504,34.6437,27.7389,,2.19,95.3,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2806.0,1.6502,34.6437,27.7389,,2.19,95.2,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2807.0,1.6498,34.644,27.7391,,2.19,95.2,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2808.0,1.6493,34.6439,27.7391,,2.2,95.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2808.9,1.6488,34.644,27.7392,,2.19,95.2,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2812.0,1.6483,34.6441,27.7393,,2.21,96.0,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2813.0,1.6479,34.6441,27.7394,,2.2,95.7,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2814.0,1.6475,34.6442,27.7395,,2.2,95.4,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2815.0,1.646,34.6444,27.7397,,2.21,96.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2816.0,1.6455,34.6445,27.7399,,2.23,96.7,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2817.0,1.645,34.6447,27.7401,,2.22,96.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2818.0,1.6446,34.6449,27.7403,,2.21,95.9,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2819.0,1.6444,34.6448,27.7402,,2.23,96.8,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2819.7,1.6438,34.6448,27.7402,,2.23,97.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2822.4,1.6431,34.6452,27.7406,,2.22,96.3,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2823.0,1.6431,34.645,27.7404,,2.21,96.2,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2824.0,1.643,34.645,27.7405,,2.22,96.4,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2825.0,1.6427,34.6451,27.7406,,2.24,97.1,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2826.0,1.6429,34.6452,27.7406,,2.24,97.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2827.0,1.6427,34.6452,27.7406,,2.23,96.7,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2828.0,1.6422,34.6452,27.7407,,2.22,96.5,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2829.1,1.6415,34.6454,27.7409,,2.24,97.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2829.5,1.6418,34.6456,27.741,,2.25,97.5,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2831.2,1.6416,34.6452,27.7407,,2.25,97.7,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2832.0,1.6412,34.6454,27.7409,,2.22,96.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2833.0,1.641,34.6456,27.7411,,2.23,96.8,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2834.0,1.6405,34.6455,27.741,,2.24,97.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2835.0,1.6406,34.6456,27.7411,,2.24,97.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2836.0,1.6403,34.6458,27.7413,,2.26,98.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2837.0,1.6403,34.6456,27.7411,,2.25,98.0,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2838.0,1.6396,34.6457,27.7413,,2.26,98.0,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2839.0,1.6394,34.6459,27.7414,,2.25,97.7,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2840.0,1.6387,34.6459,27.7415,,2.24,97.4,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2840.9,1.6373,34.6462,27.7418,,2.25,97.7,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2842.4,1.6357,34.6464,27.7421,,2.25,97.7,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2842.9,1.6355,34.6463,27.7421,,2.25,97.9,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2844.0,1.6354,34.6464,27.7421,,2.25,98.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2845.0,1.6354,34.6465,27.7422,,2.27,98.8,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2846.0,1.635,34.6465,27.7423,,2.27,98.5,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2847.0,1.6346,34.6467,27.7424,,2.25,98.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2848.0,1.6344,34.6466,27.7424,,2.26,98.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2849.0,1.6342,34.6467,27.7425,,2.28,99.0,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2850.0,1.6340000000000001,34.6468,27.7426,,2.27,98.8,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2850.8,1.6339,34.6469,27.7427,,2.27,98.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2854.2,1.6335,34.6469,27.7427,,2.27,98.6,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2855.0,1.633,34.647,27.7428,,2.27,98.5,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2856.0,1.6328,34.6471,27.7429,,2.26,98.3,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2857.0,1.6328,34.6471,27.7429,,2.27,98.5,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2858.0,1.6326,34.647,27.7428,,2.28,98.9,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2859.0,1.6321,34.6472,27.743000000000002,,2.28,99.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2860.0,1.6319,34.6472,27.743000000000002,,2.27,98.6,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2860.9,1.6319,34.6475,27.7433,,2.26,98.0,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2864.4,1.6316,34.6474,27.7432,,2.26,98.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2865.0,1.6302,34.6476,27.7435,,2.26,98.2,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2866.0,1.6291,34.6477,27.7437,,2.29,99.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2867.0,1.6288,34.6478,27.7438,,2.29,99.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2868.0,1.6286,34.6478,27.7438,,2.29,99.5,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2869.0,1.6276,34.648,27.744,,2.28,99.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2869.7,1.6272,34.6482,27.7442,,2.29,99.5,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2872.2,1.6269999999999998,34.6482,27.7442,,2.3,99.9,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2873.0,1.6266,34.6483,27.7443,,2.29,99.5,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2874.0,1.6264,34.6483,27.7443,,2.28,99.0,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2875.0,1.6264,34.6482,27.7443,,2.31,100.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2876.0,1.626,34.6483,27.7444,,2.31,100.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2877.0,1.6256,34.6484,27.7445,,2.29,99.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2878.1,1.6256,34.6484,27.7445,,2.31,100.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2878.6,1.6263,34.6484,27.7444,,2.31,100.4,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2880.2,1.6263,34.6483,27.7443,,2.31,100.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2881.0,1.626,34.6483,27.7444,,2.31,100.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2882.0,1.6259,34.6484,27.7445,,2.3,99.8,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2883.0,1.625,34.6486,27.7447,,2.3,100.0,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2884.0,1.6244,34.6486,27.7447,,2.31,100.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2885.5,1.6242,34.6484,27.7446,,2.31,100.5,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2885.9,1.6239,34.6486,27.7448,,2.32,100.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2887.0,1.6238,34.6488,27.7449,,2.32,100.8,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2888.0,1.6234,34.6489,27.745,,2.31,100.4,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2889.1,1.6227,34.649,27.7452,,2.32,100.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2889.9,1.6226,34.6489,27.7451,,2.31,100.4,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2891.0,1.6224,34.6489,27.7451,,2.33,101.4,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2892.0,1.6211,34.6492,27.7455,,2.32,101.0,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2893.0,1.6203,34.6494,27.7457,,2.33,101.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2893.8,1.6195,34.6495,27.7458,,2.33,101.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2896.1,1.6191,34.6496,27.7459,,2.32,101.0,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2897.0,1.6193,34.6495,27.7458,,2.33,101.4,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2898.0,1.6194,34.6494,27.7457,,2.32,100.8,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2899.0,1.619,34.6496,27.7459,,2.32,100.7,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2900.0,1.6184,34.6497,27.7461,,2.32,100.9,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2900.9,1.6174,34.6499,27.7463,,2.34,101.5,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2903.5,1.6166,34.6504,27.7467,,2.33,101.3,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2904.0,1.6162,34.6502,27.7466,,2.32,101.0,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2905.0,1.6159999999999999,34.6501,27.7466,,2.34,101.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2906.0,1.6159999999999999,34.6501,27.7466,,2.33,101.3,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2907.0,1.6158,34.6502,27.7467,,2.33,101.4,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2908.0,1.6156,34.6503,27.7467,,2.34,101.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2909.0,1.6151,34.6504,27.7469,,2.34,101.7,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2910.0,1.6142,34.6505,27.747,,2.35,102.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2911.0,1.6137,34.6507,27.7472,,2.35,102.2,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2913.3,1.6143,34.6504,27.7469,,2.35,101.9,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2914.0,1.6141,34.6506,27.7471,,2.34,101.6,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2915.0,1.614,34.6506,27.7471,,2.33,101.4,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2916.0,1.6137,34.6506,27.7471,,2.34,101.8,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2917.0,1.6136,34.6506,27.7471,,2.36,102.4,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2918.0,1.6135,34.6507,27.7472,,2.35,102.2,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2919.0,1.6130000000000002,34.6509,27.7474,,2.35,101.9,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2920.0,1.6127,34.6509,27.7474,,2.36,102.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2920.8,1.6129,34.6509,27.7474,,2.37,102.8,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2923.2,1.6125,34.650999999999996,27.7475,,2.35,102.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2924.0,1.6123,34.650999999999996,27.7476,,2.36,102.4,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2925.0,1.6119,34.6511,27.7477,,2.36,102.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2926.0,1.6112,34.6511,27.7477,,2.36,102.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2926.8,1.6109,34.6512,27.7478,,2.36,102.5,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2928.3,1.6104,34.6511,27.7478,,2.38,103.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2929.0,1.6103,34.6512,27.7479,,2.37,102.9,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2930.0,1.61,34.6513,27.748,,2.37,102.8,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2931.0,1.6097,34.6514,27.7481,,2.36,102.7,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2932.0,1.6094,34.6515,27.7482,,2.37,102.9,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2933.0,1.6088,34.6516,27.7483,,2.37,103.1,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2938.1,1.6087,34.6517,27.7484,,2.37,102.8,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2939.0,1.6085,34.6518,27.7485,,2.37,103.1,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2940.0,1.6081,34.6518,27.7485,,2.37,103.1,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2941.0,1.6078,34.6519,27.7486,,2.38,103.2,0.053,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2942.1,1.6076,34.6518,27.7485,,2.37,103.1,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2942.6,1.6074,34.6521,27.7488,,2.38,103.6,0.05,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2947.3,1.6076,34.6519,27.7486,,2.37,103.0,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2948.0,1.6074,34.652,27.7487,,2.38,103.6,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2949.0,1.6074,34.652,27.7487,,2.38,103.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2950.0,1.6074,34.652,27.7487,,2.39,103.9,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2951.0,1.6073,34.652,27.7487,,2.38,103.3,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2952.0,1.6072,34.6521,27.7488,,2.39,103.6,0.052000000000000005,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2953.0,1.6073,34.652,27.7487,,2.39,103.9,0.051,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,2954.0,1.6072,34.6522,27.7489,,2.39,103.6,0.051,,
