File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3965.0,1.4972,34.6818,27.7807,59.4,3.11,135.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3966.0,1.4969999999999999,34.6818,27.7808,59.5,3.12,135.3,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3966.0,1.4972,34.6818,27.7807,59.4,3.11,135.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3967.0,1.4969999999999999,34.6818,27.7808,59.5,3.12,135.3,0.06,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3967.0,1.4973,34.6819,27.7808,59.4,3.11,135.2,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3968.0,1.4971,34.6818,27.7808,59.4,3.12,135.3,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3968.0,1.4974,34.6818,27.7807,59.4,3.11,135.2,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3969.0,1.4971,34.6819,27.7808,59.5,3.12,135.4,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3969.0,1.4973,34.6818,27.7807,59.4,3.11,135.2,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3970.0,1.4972,34.6818,27.7807,59.5,3.12,135.3,0.06,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3970.0,1.4973,34.6819,27.7808,59.5,3.11,135.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3971.0,1.4973,34.6818,27.7807,59.4,3.12,135.3,0.063,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3971.0,1.4969999999999999,34.6819,27.7808,59.4,3.12,135.3,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3972.0,1.4974,34.6819,27.7808,59.5,3.12,135.4,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3972.0,1.4969,34.6818,27.7808,59.4,3.12,135.3,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3973.0,1.4975,34.6818,27.7807,59.4,3.12,135.3,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3973.0,1.4969999999999999,34.6819,27.7808,59.4,3.12,135.4,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3974.0,1.4976,34.6818,27.7807,59.5,3.12,135.3,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3974.0,1.4972,34.6819,27.7808,59.4,3.12,135.4,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3975.0,1.4976,34.6819,27.7808,59.5,3.12,135.4,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3975.0,1.4971,34.6818,27.7808,59.4,3.12,135.4,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3976.0,1.4976,34.6819,27.7808,59.5,3.12,135.4,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3976.0,1.4972,34.6819,27.7808,59.4,3.12,135.4,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3977.0,1.4977,34.6817,27.7806,59.4,3.12,135.5,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3977.0,1.4971,34.6819,27.7808,59.4,3.12,135.4,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3978.0,1.4977,34.6819,27.7808,59.5,3.12,135.4,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3978.0,1.4969,34.681999999999995,27.7809,59.4,3.12,135.4,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3979.0,1.4978,34.6818,27.7807,59.5,3.12,135.4,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3979.0,1.4966,34.6821,27.781,59.5,3.12,135.4,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3980.0,1.4979,34.681999999999995,27.7809,59.5,3.12,135.4,0.06,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3980.0,1.4961,34.6821,27.7811,59.4,3.12,135.5,0.066,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3981.0,1.4981,34.6818,27.7807,59.5,3.12,135.5,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3981.0,1.4958,34.6823,27.7812,59.4,3.12,135.5,0.066,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3982.0,1.4983,34.6818,27.7807,59.5,3.12,135.4,0.063,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3982.0,1.4956,34.6822,27.7812,59.5,3.12,135.5,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3983.0,1.4983,34.6818,27.7807,59.4,3.12,135.5,0.065,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3983.0,1.4955,34.6823,27.7813,59.4,3.12,135.5,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3984.0,1.4983,34.6819,27.7807,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3984.0,1.4956,34.6822,27.7812,59.4,3.12,135.6,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3985.0,1.4983,34.6819,27.7807,59.5,3.12,135.5,0.064,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3985.0,1.4956,34.6823,27.7813,59.4,3.12,135.7,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3986.0,1.4985,34.6819,27.7807,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3986.0,1.4957,34.6823,27.7813,59.5,3.12,135.7,0.066,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3987.0,1.4987,34.6818,27.7806,59.4,3.12,135.5,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3987.0,1.4958,34.6823,27.7812,59.4,3.12,135.6,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3988.0,1.4989,34.6818,27.7806,59.5,3.12,135.5,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3988.0,1.4959,34.6823,27.7812,59.4,3.12,135.7,0.066,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3989.0,1.4989,34.6818,27.7806,59.4,3.12,135.6,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3989.0,1.4959,34.6825,27.7814,59.4,3.12,135.7,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3990.0,1.4988,34.6819,27.7807,59.4,3.12,135.6,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3990.0,1.4959,34.6824,27.7813,59.4,3.12,135.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3991.0,1.4989,34.6819,27.7807,59.4,3.12,135.6,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3991.0,1.496,34.6823,27.7812,59.4,3.13,135.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3991.9,1.499,34.6818,27.7806,59.4,3.12,135.5,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3992.0,1.4962,34.6823,27.7812,59.4,3.13,135.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3993.0,1.4992,34.6818,27.7806,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3993.0,1.4965,34.6821,27.781,59.5,3.12,135.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3994.0,1.4994,34.6818,27.7806,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3994.0,1.4967,34.6823,27.7812,59.4,3.13,135.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3995.0,1.4995,34.681999999999995,27.7807,59.4,3.12,135.4,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3995.0,1.4968,34.6821,27.781,59.4,3.12,135.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3996.0,1.4994,34.6819,27.7807,59.4,3.12,135.4,0.063,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3996.0,1.4968,34.6822,27.7811,59.4,3.13,135.8,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3997.0,1.4993,34.6819,27.7807,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3997.0,1.4966,34.6824,27.7813,59.4,3.13,135.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3998.0,1.4994,34.6818,27.7806,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3998.0,1.4965,34.6825,27.7814,59.4,3.13,135.8,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,3999.0,1.4996,34.6818,27.7806,59.4,3.12,135.5,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,3999.0,1.4965,34.6823,27.7812,59.4,3.13,135.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4000.0,1.4996,34.6819,27.7806,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4000.0,1.4965,34.6824,27.7813,59.4,3.13,135.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4001.0,1.4996,34.6819,27.7806,59.4,3.12,135.5,0.061,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4001.0,1.4967,34.6823,27.7812,59.4,3.13,135.9,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4002.0,1.4994,34.681999999999995,27.7807,59.5,3.12,135.5,0.063,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4002.0,1.4967,34.6824,27.7813,59.4,3.13,135.9,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4003.0,1.4994,34.681999999999995,27.7807,59.4,3.12,135.5,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4003.0,1.4966,34.6824,27.7813,59.5,3.13,136.0,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4004.0,1.4994,34.681999999999995,27.7807,59.4,3.12,135.6,0.063,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4004.0,1.4966,34.6824,27.7813,59.4,3.13,135.8,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4005.0,1.4994,34.681999999999995,27.7807,59.4,3.12,135.6,0.062,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4005.0,1.4966,34.6824,27.7813,59.4,3.13,135.9,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4006.0,1.4995,34.681999999999995,27.7807,59.5,3.12,135.6,0.064,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4006.1,1.4966,34.6825,27.7813,59.4,3.13,136.0,0.064,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,4006.6,1.4971,34.6825,27.7813,59.4,3.13,136.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4007.0,1.4997,34.6819,27.7806,59.4,3.12,135.6,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4008.0,1.4996,34.6821,27.7808,59.4,3.12,135.6,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4009.0,1.4995,34.6821,27.7808,59.4,3.12,135.7,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4010.0,1.4995,34.681999999999995,27.7807,59.4,3.12,135.7,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4011.0,1.4997,34.6819,27.7806,59.5,3.12,135.7,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4012.0,1.4998,34.6819,27.7806,59.4,3.12,135.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4013.0,1.4998,34.6821,27.7808,59.4,3.12,135.7,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4014.0,1.4998,34.6821,27.7808,59.4,3.12,135.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4015.0,1.4998,34.6822,27.7809,59.4,3.12,135.7,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4016.0,1.4999,34.681999999999995,27.7807,59.4,3.13,135.8,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4017.0,1.5001,34.681999999999995,27.7807,59.4,3.13,135.8,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4018.0,1.5002,34.6821,27.7808,59.4,3.13,135.8,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4019.0,1.5003,34.6821,27.7808,59.5,3.13,135.8,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4020.0,1.5001,34.6822,27.7809,59.5,3.13,135.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4021.0,1.5001,34.6823,27.7809,59.5,3.13,135.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4022.0,1.5002,34.6822,27.7808,59.4,3.13,135.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4023.0,1.5001,34.6822,27.7809,59.4,3.13,135.9,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4024.0,1.5,34.6822,27.7809,59.4,3.13,135.9,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4024.9,1.5002,34.681999999999995,27.7807,59.5,3.13,135.9,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4026.0,1.5003,34.681999999999995,27.7807,59.5,3.13,135.9,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4027.0,1.5002,34.6822,27.7808,59.4,3.13,135.9,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4028.0,1.5001,34.6824,27.781,59.4,3.13,136.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4029.0,1.5001,34.6824,27.781,59.4,3.13,136.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4030.0,1.5,34.6824,27.781,59.4,3.13,136.0,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4031.0,1.5,34.6823,27.7809,59.5,3.13,136.1,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4032.0,1.5,34.6824,27.781,59.5,3.13,136.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4033.0,1.5001,34.6824,27.781,59.5,3.13,136.1,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4034.0,1.5002,34.6823,27.7809,59.5,3.13,136.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4035.0,1.5003,34.6824,27.781,59.4,3.13,136.1,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4036.0,1.5003,34.6825,27.7811,59.5,3.13,136.1,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4037.0,1.5002,34.6824,27.781,59.5,3.13,136.1,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4038.0,1.5003,34.6824,27.781,59.4,3.13,136.1,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4039.0,1.5003,34.6823,27.7809,59.4,3.13,136.1,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4040.0,1.5006,34.6823,27.7809,59.5,3.13,136.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4041.0,1.5004,34.6824,27.781,59.4,3.13,136.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4042.0,1.5003,34.6825,27.7811,59.4,3.13,136.1,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4043.0,1.5003,34.6824,27.781,59.4,3.13,136.1,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4044.0,1.5003,34.6825,27.7811,59.4,3.14,136.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4045.0,1.5003,34.6825,27.7811,59.4,3.13,136.2,0.065,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4046.0,1.5004,34.6823,27.7809,59.4,3.14,136.2,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4047.0,1.5005,34.6825,27.7811,59.4,3.14,136.3,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4048.0,1.5005,34.6826,27.7811,59.4,3.14,136.3,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4049.0,1.5005,34.6826,27.7811,59.4,3.14,136.3,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4050.0,1.5004,34.6826,27.7811,59.4,3.14,136.3,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4051.0,1.5004,34.6826,27.7811,59.4,3.14,136.3,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4052.0,1.5004,34.6827,27.7812,59.4,3.14,136.3,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4053.0,1.5005,34.6826,27.7811,59.4,3.14,136.3,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4054.0,1.5005,34.6827,27.7812,59.4,3.14,136.4,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4055.0,1.5006,34.6827,27.7812,59.4,3.14,136.4,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4056.1,1.5005,34.6827,27.7812,59.4,3.14,136.4,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4057.0,1.5004,34.6827,27.7812,59.4,3.14,136.4,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4058.0,1.5007,34.6825,27.781,59.4,3.14,136.5,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4059.0,1.5006,34.6827,27.7812,59.4,3.14,136.5,0.059000000000000004,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4060.0,1.5006,34.6828,27.7813,59.4,3.14,136.5,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4061.0,1.5005,34.6829,27.7814,59.4,3.14,136.6,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4062.0,1.5006,34.6828,27.7813,59.4,3.14,136.5,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4063.0,1.5006,34.6828,27.7813,59.4,3.14,136.5,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4064.0,1.5007,34.6826,27.7811,59.4,3.14,136.5,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4065.0,1.5009,34.6827,27.7812,59.4,3.14,136.6,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4066.0,1.5009,34.6827,27.7812,59.4,3.14,136.6,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4067.0,1.5008,34.6829,27.7814,59.4,3.14,136.5,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4068.0,1.5009,34.6829,27.7814,59.4,3.14,136.6,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4069.0,1.5008,34.6829,27.7814,59.4,3.15,136.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4070.0,1.501,34.6828,27.7813,59.4,3.15,136.7,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4070.9,1.5013,34.6823,27.7808,59.4,3.15,136.7,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4072.0,1.5014,34.6828,27.7812,59.4,3.15,136.7,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4073.0,1.5014,34.6829,27.7813,59.4,3.15,136.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4074.0,1.5014,34.683,27.7814,59.4,3.14,136.6,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4075.0,1.5013,34.6828,27.7812,59.4,3.15,136.7,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4076.0,1.5009,34.6829,27.7814,59.4,3.15,136.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4077.0,1.5009,34.6829,27.7814,59.4,3.15,136.7,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4077.9,1.5009,34.6827,27.7812,59.4,3.15,136.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4079.0,1.5009,34.6831,27.7815,59.4,3.15,136.7,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4080.0,1.5009,34.683,27.7814,59.4,3.15,136.8,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4081.0,1.5009,34.6831,27.7815,59.4,3.15,136.9,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4082.0,1.5009,34.6832,27.7816,59.4,3.15,136.7,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4083.0,1.501,34.6831,27.7815,59.4,3.15,136.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4084.0,1.5011,34.6832,27.7816,59.4,3.15,136.8,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4085.0,1.5011,34.6831,27.7815,59.4,3.15,136.9,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4086.0,1.5012,34.6831,27.7815,59.4,3.15,136.9,0.06,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4086.9,1.5012,34.683,27.7814,59.4,3.15,136.9,0.062,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4088.0,1.5011,34.6831,27.7815,59.4,3.15,137.0,0.061,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4089.0,1.5012,34.6832,27.7816,59.4,3.15,136.8,0.064,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4090.0,1.5012,34.6832,27.7816,59.4,3.15,137.0,0.063,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,4091.0,1.5011,34.6832,27.7816,59.4,3.15,137.0,0.062,
