File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,16,8.9818,32.525999999999996,25.2101,51.0,6.84,297.9,2.571,23.1
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,16,9.1184,32.5275,25.19,51.7,6.84,298.1,2.63,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,16,9.1396,32.5253,25.185,51.4,6.84,297.8,2.665,2.7
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,16,9.1455,32.5248,25.1836,50.9,6.85,298.5,2.6860000000000004,4.0
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,17,8.809,32.5296,25.2396,53.2,6.8,296.1,2.04,0.5
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,17,8.8078,32.5301,25.2402,53.4,6.84,297.7,2.019,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,17,8.808,32.5296,25.2397,53.2,6.82,296.8,2.0180000000000002,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,17,8.8421,32.5296,25.2345,52.3,6.82,297.0,1.992,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,17,8.8526,32.5297,25.233,51.9,6.82,296.8,2.1,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,17,8.8673,32.5293,25.2304,52.1,6.84,298.0,2.083,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,17,8.9573,32.5279,25.2154,53.9,6.81,296.7,2.169,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,17,8.9785,32.5259,25.2106,51.0,6.84,297.7,2.617,20.7
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,17,9.1182,32.5275,25.19,51.6,6.84,297.7,2.667,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,17,9.1357,32.5251,25.1854,51.4,6.83,297.6,2.6310000000000002,2.5
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,17,9.1429,32.5249,25.1841,51.0,6.84,298.1,2.659,3.7
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,18,8.8092,32.5295,25.2395,53.3,6.8,296.0,2.032,0.4
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,18,8.8081,32.53,25.24,53.2,6.83,297.3,2.028,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,18,8.8079,32.5297,25.2398,53.4,6.82,296.9,2.019,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,18,8.8408,32.5297,25.2348,52.4,6.82,297.2,1.989,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,18,8.847999999999999,32.5297,25.2337,52.0,6.82,296.9,2.099,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,18,8.8566,32.5295,25.2322,52.2,6.83,297.6,2.128,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,18,8.9574,32.528,25.2155,53.9,6.81,296.7,2.186,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,18,8.9756,32.5261,25.2112,51.3,6.82,297.1,2.592,18.8
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,18,9.1198,32.5276,25.1899,51.7,6.83,297.4,2.705,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,18,9.1302,32.5253,25.1864,51.2,6.82,297.1,2.655,2.3
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,18,9.1406,32.5251,25.1846,51.1,6.86,298.5,2.7310000000000003,3.4
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,19,8.8094,32.5296,25.2395,53.2,6.81,296.5,2.032,0.4
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,19,8.8085,32.5301,25.2401,53.3,6.82,296.8,2.028,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,19,8.8081,32.5295,25.2396,53.4,6.81,296.6,2.029,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,19,8.8412,32.5299,25.2349,52.4,6.82,297.2,1.995,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,19,8.8461,32.5298,25.234,52.0,6.82,296.9,2.099,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,19,8.8508,32.5289,25.2326,52.1,6.84,298.1,2.146,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,19,8.9575,32.5279,25.2154,53.8,6.81,296.4,2.181,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,19,8.9747,32.5263,25.2114,51.3,6.81,296.7,2.6239999999999997,17.1
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,19,9.12,32.5275,25.1897,51.6,6.84,297.9,2.6710000000000003,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,19,9.1287,32.5255,25.1868,51.2,6.82,296.8,2.67,2.1
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,19,9.1371,32.5253,25.1853,50.8,6.85,298.4,2.753,3.0
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,20,8.8096,32.5297,25.2396,53.2,6.82,297.0,2.015,0.4
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,20,8.8085,32.5302,25.2401,53.2,6.82,297.1,2.032,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,20,8.8077,32.5296,25.2398,53.4,6.81,296.7,2.01,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,20,8.8407,32.5299,25.235,52.3,6.82,297.2,1.99,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,20,8.8446,32.5297,25.2342,52.1,6.82,296.8,2.119,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,20,8.8481,32.5289,25.233,52.1,6.84,298.1,2.144,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,20,8.9579,32.5279,25.2153,53.9,6.8,296.2,2.164,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,20,8.9726,32.5263,25.2118,51.1,6.81,296.7,2.641,15.4
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,20,9.1205,32.5275,25.1897,51.7,6.84,298.0,2.668,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,20,9.1274,32.5253,25.1869,50.9,6.82,296.8,2.7430000000000003,1.9
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,20,9.1339,32.5253,25.1858,50.8,6.84,298.0,2.779,2.7
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,21,8.8099,32.5296,25.2394,53.0,6.82,296.9,2.019,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,21,8.8084,32.5301,25.2401,53.3,6.83,297.5,2.009,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,21,8.8078,32.5297,25.2398,53.4,6.82,296.8,2.025,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,21,8.84,32.5299,25.2351,52.4,6.83,297.2,2.045,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,21,8.8438,32.5298,25.2344,52.3,6.83,297.2,2.119,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,21,8.8442,32.529,25.2337,52.1,6.84,297.8,2.146,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,21,8.9579,32.528,25.2154,53.9,6.81,296.7,2.1830000000000003,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,21,8.9681,32.5264,25.2126,51.2,6.82,297.2,2.6239999999999997,14.0
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,21,9.1183,32.5272,25.1898,51.8,6.83,297.5,2.6460000000000004,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,21,9.1258,32.5254,25.1872,50.9,6.82,296.9,2.707,1.7
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,21,9.1305,32.5255,25.1865,51.1,6.83,297.5,2.7310000000000003,2.4
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,22,8.811,32.5297,25.2394,53.0,6.82,296.8,2.0180000000000002,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,22,8.8087,32.53,25.2399,53.3,6.83,297.6,2.021,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,22,8.8078,32.5297,25.2398,53.3,6.81,296.5,2.0180000000000002,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,22,8.8342,32.5297,25.2358,52.4,6.83,297.3,2.06,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,22,8.8411,32.5296,25.2347,52.1,6.83,297.3,2.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,22,8.8414,32.5289,25.2341,51.9,6.83,297.2,2.165,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,22,8.9574,32.5282,25.2156,53.9,6.82,297.0,2.156,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,22,8.9663,32.5264,25.2128,51.7,6.83,297.4,2.639,12.6
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,22,9.1057,32.527,25.1916,51.7,6.83,297.3,2.6919999999999997,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,22,9.1243,32.5255,25.1875,51.1,6.82,296.9,2.714,1.6
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,22,9.1289,32.5256,25.1869,51.3,6.83,297.5,2.747,2.3
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,23,8.8112,32.5296,25.2392,52.8,6.82,296.8,2.01,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,23,8.8082,32.5301,25.2401,53.0,6.83,297.4,2.06,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,23,8.808,32.5295,25.2397,53.3,6.82,296.8,2.036,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,23,8.831,32.5295,25.2361,52.2,6.83,297.3,2.0380000000000003,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,23,8.8367,32.5298,25.2355,52.2,6.82,297.1,2.1180000000000003,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,23,8.8402,32.5289,25.2342,52.0,6.83,297.2,2.1630000000000003,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,23,8.9582,32.528,25.2153,53.8,6.82,296.9,2.16,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,23,8.9656,32.5265,25.213,51.8,6.83,297.2,2.6660000000000004,11.4
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,23,9.0874,32.5266,25.1941,51.7,6.84,297.7,2.734,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,23,9.1207,32.5255,25.1881,51.1,6.81,296.6,2.7310000000000003,1.4
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,23,9.1278,32.5255,25.186999999999998,51.3,6.83,297.5,2.779,2.1
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,24,8.8117,32.5296,25.2392,53.2,6.81,296.7,2.026,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,24,8.806000000000001,32.5302,25.2405,48.3,6.82,297.1,2.044,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,24,8.8079,32.5296,25.2397,53.2,6.82,296.9,2.037,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,24,8.8286,32.5296,25.2366,52.3,6.82,296.8,2.049,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,24,8.8355,32.5298,25.2357,52.1,6.81,296.6,2.142,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,24,8.8397,32.5291,25.2345,52.1,6.83,297.6,2.165,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,24,8.9581,32.5281,25.2154,53.9,6.82,296.8,2.1790000000000003,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,24,8.9644,32.5266,25.2133,51.5,6.82,296.8,2.647,10.4
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,24,9.0782,32.5261,25.1952,51.8,6.84,297.7,2.781,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,24,9.1159,32.5257,25.189,51.1,6.79,295.8,2.7289999999999996,1.3
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,24,9.1251,32.5253,25.1872,51.1,6.82,297.0,2.752,1.9
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,25,8.8119,32.5297,25.2392,53.3,6.81,296.7,2.14,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,25,8.8063,32.5302,25.2405,52.2,6.83,297.4,2.041,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,25,8.8081,32.5296,25.2397,53.3,6.82,297.0,2.043,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,25,8.8248,32.5296,25.2372,52.3,6.81,296.6,2.07,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,25,8.8357,32.5298,25.2356,52.4,6.82,297.0,2.161,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,25,8.838,32.5291,25.2347,52.3,6.82,297.0,2.189,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,25,8.9583,32.5281,25.2154,53.8,6.82,296.8,2.167,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,25,8.9601,32.5267,25.214000000000002,51.6,6.82,296.9,2.658,9.4
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,25,9.067,32.5257,25.1966,51.9,6.84,297.9,2.806,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,25,9.1136,32.5257,25.1893,51.5,6.77,294.9,2.725,1.2
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,25,9.12,32.5254,25.1881,51.4,6.8,296.0,2.767,1.7
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,26,8.8119,32.5298,25.2393,53.0,6.82,297.1,2.077,0.2
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,26,8.8076,32.53,25.2401,53.3,6.83,297.3,2.043,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,26,8.8081,32.5297,25.2398,53.4,6.82,296.9,2.0540000000000003,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,26,8.8237,32.5297,25.2374,52.5,6.81,296.7,2.056,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,26,8.8356,32.5298,25.2357,52.3,6.82,297.0,2.16,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,26,8.8354,32.5292,25.2352,52.2,6.83,297.3,2.182,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,26,8.9588,32.5281,25.2153,53.9,6.81,296.4,2.17,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,26,8.9593,32.5267,25.2141,52.0,6.81,296.7,2.615,8.6
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,26,9.066,32.5254,25.1965,52.2,6.84,297.7,2.821,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,26,9.1119,32.5256,25.1895,51.6,6.75,294.2,2.753,1.0
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,26,9.111,32.5251,25.1893,51.7,6.76,294.6,2.79,1.6
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,27,8.8119,32.5296,25.2391,53.1,6.81,296.7,2.072,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,27,8.8066,32.5302,25.2404,53.2,6.83,297.3,2.04,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,27,8.8085,32.5297,25.2397,53.3,6.82,296.9,2.0180000000000002,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,27,8.823,32.5296,25.2374,52.5,6.83,297.4,2.066,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,27,8.8345,32.5298,25.2358,52.3,6.82,297.2,2.164,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,27,8.835,32.5292,25.2353,52.5,6.82,297.1,2.174,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,27,8.959,32.5281,25.2153,54.0,6.81,296.6,2.166,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,27,8.958,32.5268,25.2144,52.1,6.81,296.6,2.658,7.8
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,27,9.0594,32.5253,25.1975,52.2,6.83,297.4,2.802,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,27,9.1089,32.5255,25.1899,51.8,6.74,293.7,2.677,0.9
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,27,9.0799,32.5239,25.1932,51.7,6.76,294.3,2.78,1.4
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,28,8.8119,32.5296,25.2391,53.2,6.8,296.2,2.036,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,28,8.8066,32.5301,25.2403,53.2,6.83,297.3,2.042,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,28,8.8091,32.5296,25.2396,53.3,6.82,296.8,2.036,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,28,8.8222,32.5296,25.2376,52.6,6.83,297.2,2.096,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,28,8.8327,32.5299,25.2362,52.3,6.83,297.2,2.1959999999999997,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,28,8.8345,32.5292,25.2354,52.5,6.8,296.0,2.177,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,28,8.9594,32.5281,25.2152,53.9,6.82,296.9,2.219,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,28,8.9568,32.5269,25.2147,51.9,6.82,297.0,2.634,7.2
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,28,9.0487,32.5248,25.1988,52.3,6.82,297.0,2.8160000000000003,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,28,9.0972,32.525,25.1914,51.8,6.73,292.9,2.687,0.9
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,28,9.0223,32.5215,25.2003,52.1,6.74,293.4,2.779,1.3
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,29,8.8115,32.5298,25.2394,53.3,6.81,296.5,2.017,0.3
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,29,8.8059,32.5302,25.2405,53.4,6.83,297.4,2.05,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,29,8.8092,32.5295,25.2395,53.3,6.81,296.4,2.024,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,29,8.8229,32.5297,25.2375,52.5,6.82,296.8,2.1,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,29,8.8323,32.5298,25.2362,52.6,6.82,297.1,2.149,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,29,8.8328,32.5293,25.2357,52.6,6.72,292.8,2.189,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,29,8.9595,32.528,25.2151,53.9,6.82,296.8,2.165,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,29,8.9554,32.5269,25.2149,52.5,6.82,297.0,2.6839999999999997,6.5
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,29,9.0407,32.5243,25.1996,52.4,6.8,296.1,2.823,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,29,9.0733,32.5239,25.1942,51.9,6.71,292.1,2.7110000000000003,0.8
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,29,8.9032,32.5214,25.2187,52.5,6.75,293.8,2.718,1.2
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,30,8.8117,32.5296,25.2392,53.3,6.8,296.1,2.011,0.2
2013-17-0081.ctd,UTC,16-06-13, 14:33,81,49.99933,-145.00267,P26,Mid-ship,30,8.8059,32.5301,25.2404,53.3,6.83,297.4,2.032,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,30,8.809,32.5296,25.2396,53.3,6.81,296.4,2.012,
2013-17-0084.ctd,UTC,16-06-13, 20:47,84,50.001999999999995,-145.00034,P26,Mid-ship,30,8.8228,32.5298,25.2376,52.3,6.82,297.0,2.061,
2013-17-0085.ctd,UTC,16-06-13, 22:45,85,50.0005,-144.99867,P26,Mid-ship,30,8.8313,32.5299,25.2364,52.6,6.81,296.5,2.115,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,30,8.83,32.5294,25.2362,52.7,6.66,290.1,2.19,
2013-17-0087.ctd,UTC,17-06-13, 14:34,87,49.9995,-144.9975,P26,Mid-ship,30,8.9591,32.5279,25.2151,53.9,6.81,296.5,2.18,
2013-17-0091.ctd,UTC,18-06-13, 03:03,91,50.000170000000004,-144.99867,P26,Mid-ship,30,8.9524,32.5271,25.2155,52.5,6.82,296.9,2.685,5.9
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,30,9.0255,32.524,25.2018,52.7,6.76,294.2,2.8,
2013-17-0098.ctd,UTC,19-06-13, 14:38,98,50.0,-144.99899,P26,Mid-ship,30,9.0144,32.5232,25.2029,52.2,6.7,291.7,2.71,0.7
2013-17-0099.ctd,UTC,19-06-13, 16:02,99,50.00067,-144.99916000000002,P26,Mid-ship,30,8.8383,32.5214,25.2287,53.2,6.73,293.1,2.687,1.0
2013-17-0080.ctd,UTC,16-06-13, 13:51,80,49.9985,-145.0025,P26,Mid-ship,31,8.8112,32.5297,25.2393,53.1,6.81,296.6,2.032,0.2
